start date,start time,end date,end time,unk,class Id,Estudi,Codi_Ass + Assignatura,grup matricula
09/04/2025,09:30,09/04/2025,10:30,1,Q4/1005,10062 Enginyeria Informàtica,102788 Laboratori Integrat de Software - 422,Sense grup de matricula
09/04/2025,09:30,09/04/2025,10:30, ,Q4/1003,10062 Enginyeria Informàtica,102789 Gestió del Desenvolupament de Software - 421,Sense grup de matricula
09/04/2025,10:30,09/04/2025,11:30, ,Q4/1009,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 411,Sense grup de matricula
09/04/2025,10:30,09/04/2025,11:30, ,Q5/2008,10062 Enginyeria Informàtica,102750 Sistemes i Tecnologies Web - 452,Sense grup de matricula
09/04/2025,10:30,09/04/2025,11:30, ,Q2/1003,10062 Enginyeria Informàtica,102745 Legislació - 412,Sense grup de matricula
09/04/2025,10:30,09/04/2025,12:30, ,QC/3115.1,10062 Enginyeria Informàtica,102788 Laboratori Integrat de Software - 421,Sense grup de matricula
09/04/2025,10:30,09/04/2025,12:30,2,Q1/1003,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 43,75
09/04/2025,10:30,09/04/2025,12:30,2,Q1/1007,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 41,80
09/04/2025,10:30,09/04/2025,12:30, ,Q1/0019,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 411,39
09/04/2025,11:30,09/04/2025,12:30, ,Q2/1003,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 412,Sense grup de matricula
09/04/2025,11:30,09/04/2025,12:30, ,Q4/1009,10062 Enginyeria Informàtica,102745 Legislació - 411,Sense grup de matricula
09/04/2025,11:30,09/04/2025,12:30,1,Q5/2008,10062 Enginyeria Informàtica,102749 Tecnologies Avançades d'Internet - 452,Sense grup de matricula
09/04/2025,12:30,09/04/2025,14:30, ,Q1/0007,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 412,40
09/04/2025,12:30,09/04/2025,14:30,2,Q5/2009,10062 Enginyeria Informàtica,102746 Xarxes - 421,Sense grup de matricula
09/04/2025,12:30,09/04/2025,14:30,2,Q1/0019,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 432,36
09/04/2025,12:30,09/04/2025,14:30, ,QC/3115.1,10062 Enginyeria Informàtica,102788 Laboratori Integrat de Software - 422,Sense grup de matricula
09/04/2025,12:30,09/04/2025,14:30, ,Q2/0019,10062 Enginyeria Informàtica,102746 Xarxes - 418,Sense grup de matricula
09/04/2025,12:30,09/04/2025,14:30, ,Q3/0003,10062 Enginyeria Informàtica,102751 Infraestructura i Tecnologia de Xarxes - 450,73
09/04/2025,12:30,09/04/2025,14:30, ,Q1/1003,10062 Enginyeria Informàtica,"102785 Robòtica, Llenguatge i Planificació - 440",79
09/04/2025,15:00,09/04/2025,16:00, ,Q4/0003,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 418,Sense grup de matricula
09/04/2025,15:00,09/04/2025,16:00,1,Q2/1009,10062 Enginyeria Informàtica,102745 Legislació - 417,Sense grup de matricula
09/04/2025,15:00,09/04/2025,16:00, ,Q5/2008,10062 Enginyeria Informàtica,102749 Tecnologies Avançades d'Internet - 453,Sense grup de matricula
09/04/2025,15:00,09/04/2025,17:00,2,Q2/1003,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 47,32
09/04/2025,15:00,09/04/2025,17:00,2,Q1/0007,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 471,40
09/04/2025,15:00,09/04/2025,17:00, ,Q4/0011,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 45,60
09/04/2025,15:00,09/04/2025,17:00, ,Q3/0003,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 45,57
09/04/2025,15:00,09/04/2025,17:00, ,Q1/0019,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 472,37
09/04/2025,15:00,09/04/2025,17:00, ,Q5/2009,10062 Enginyeria Informàtica,102746 Xarxes - 423,Sense grup de matricula
09/04/2025,16:00,09/04/2025,17:00,1,Q4/0003,10062 Enginyeria Informàtica,102745 Legislació - 418,Sense grup de matricula
09/04/2025,16:00,09/04/2025,17:00,1,Q2/1009,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 417,Sense grup de matricula
09/04/2025,17:00,09/04/2025,18:00,1,Q3/0003,10062 Enginyeria Informàtica,102746 Xarxes - 471,Sense grup de matricula
09/04/2025,17:00,09/04/2025,19:00, ,Q1/0007,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 451,40
09/04/2025,17:00,09/04/2025,19:00, ,Q4/0011,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 47,64
09/04/2025,17:00,09/04/2025,19:00, ,Q1/0019,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 452,35
09/04/2025,17:00,09/04/2025,19:00,2,QC/3115.1,10062 Enginyeria Informàtica,102788 Laboratori Integrat de Software - 424,Sense grup de matricula
10/04/2025,08:30,10/04/2025,09:30, ,Q2/1005,10062 Enginyeria Informàtica,102745 Legislació - 416,Sense grup de matricula
10/04/2025,08:30,10/04/2025,09:30, ,Q4/0003,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 415,Sense grup de matricula
10/04/2025,08:30,10/04/2025,09:30,1,Q5/2009,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 451,Sense grup de matricula
10/04/2025,08:30,10/04/2025,09:30, ,Q5/2008,10062 Enginyeria Informàtica,102751 Infraestructura i Tecnologia de Xarxes - 451,Sense grup de matricula
10/04/2025,08:30,10/04/2025,10:30,2,Q1/1007,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 43,83
10/04/2025,08:30,10/04/2025,10:30, ,Q3/0009,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 411,36
10/04/2025,08:30,10/04/2025,10:30,2,Q5/2003,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 420,Sense grup de matricula
10/04/2025,08:30,10/04/2025,10:30,2,Q2/0019,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 417,Sense grup de matricula
10/04/2025,08:30,10/04/2025,10:30,2,Q1/1003,10062 Enginyeria Informàtica,103807 Organització i Gestió d'Empreses - 41,79
10/04/2025,08:30,10/04/2025,10:30, ,Q2/0017,10062 Enginyeria Informàtica,102784 Visió per Computador - 443,Sense grup de matricula
10/04/2025,09:30,10/04/2025,10:30,1,Q2/1005,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 416,Sense grup de matricula
10/04/2025,09:30,10/04/2025,10:30, ,Q4/0003,10062 Enginyeria Informàtica,102745 Legislació - 415,Sense grup de matricula
10/04/2025,09:30,10/04/2025,10:30, ,Q5/2008,10062 Enginyeria Informàtica,102751 Infraestructura i Tecnologia de Xarxes - 452,Sense grup de matricula
10/04/2025,09:30,10/04/2025,10:30, ,Q5/2009,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 452,Sense grup de matricula
10/04/2025,10:30,10/04/2025,11:30, ,Q5/2008,10062 Enginyeria Informàtica,102749 Tecnologies Avançades d'Internet - 454,Sense grup de matricula
10/04/2025,10:30,10/04/2025,11:30, ,Q5/2009,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 453,Sense grup de matricula
10/04/2025,10:30,10/04/2025,11:30,1,Q3/0013,10062 Enginyeria Informàtica,103802 Càlcul - 412,Sense grup de matricula
10/04/2025,10:30,10/04/2025,11:30,1,Q4/1003,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 411,39
10/04/2025,10:30,10/04/2025,11:30, ,Q4/1005,10062 Enginyeria Informàtica,"102785 Robòtica, Llenguatge i Planificació - 442",Sense grup de matricula
10/04/2025,10:30,10/04/2025,12:30, ,Q2/0011,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 418,Sense grup de matricula
10/04/2025,10:30,10/04/2025,12:30,2,Q2/1005,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 431,39
10/04/2025,10:30,10/04/2025,12:30, ,Q1/1007,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 41,78
10/04/2025,10:30,10/04/2025,12:30, ,Q3/0009,10062 Enginyeria Informàtica,102794 Integració Hardware/software - 430,42
10/04/2025,10:30,10/04/2025,12:30,2,Q1/1003,10062 Enginyeria Informàtica,103807 Organització i Gestió d'Empreses - 43,83
10/04/2025,11:30,10/04/2025,12:30,1,Q2/1013,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 412,38
10/04/2025,11:30,10/04/2025,12:30,1,Q3/0013,10062 Enginyeria Informàtica,103802 Càlcul - 411,Sense grup de matricula
10/04/2025,11:30,10/04/2025,12:30, ,Q5/2009,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 454,Sense grup de matricula
10/04/2025,11:30,10/04/2025,12:30,1,Q4/1003,10062 Enginyeria Informàtica,"102785 Robòtica, Llenguatge i Planificació - 441",Sense grup de matricula
10/04/2025,11:30,10/04/2025,12:30, ,Q4/1005,10062 Enginyeria Informàtica,102784 Visió per Computador - 442,Sense grup de matricula
10/04/2025,12:30,10/04/2025,13:30,1,Q3/0013,10062 Enginyeria Informàtica,103802 Càlcul - 432,Sense grup de matricula
10/04/2025,12:30,10/04/2025,13:30, ,Q4/1005,10062 Enginyeria Informàtica,102754 Sistemes Multimèdia - 442,Sense grup de matricula
10/04/2025,12:30,10/04/2025,13:30,1,Q3/0009,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 431,40
10/04/2025,12:30,10/04/2025,13:30, ,Q5/2009,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 455,Sense grup de matricula
10/04/2025,12:30,10/04/2025,13:30, ,Q4/1003,10062 Enginyeria Informàtica,102784 Visió per Computador - 441,Sense grup de matricula
10/04/2025,12:30,10/04/2025,14:30, ,Q2/0013,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 419,Sense grup de matricula
10/04/2025,12:30,10/04/2025,14:30, ,Q2/0011,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 420,Sense grup de matricula
10/04/2025,12:30,10/04/2025,14:30, ,Q2/1005,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 432,39
10/04/2025,12:30,10/04/2025,14:30,2,Q5/2003,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 421,Sense grup de matricula
10/04/2025,12:30,10/04/2025,14:30,2,Q2/1013,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 412,18
10/04/2025,12:30,10/04/2025,14:30,2,Q1/1007,10062 Enginyeria Informàtica,102761 Anglès Professional II - 410,33
10/04/2025,12:30,10/04/2025,14:30,2,Q1/1003,10062 Enginyeria Informàtica,102777 Computació d'Altes Prestacions - 430,44
10/04/2025,13:30,10/04/2025,14:30,1,Q3/0009,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 432,39
10/04/2025,13:30,10/04/2025,14:30,1,Q4/1003,10062 Enginyeria Informàtica,102754 Sistemes Multimèdia - 441,Sense grup de matricula
10/04/2025,13:30,10/04/2025,14:30,1,Q3/0013,10062 Enginyeria Informàtica,103802 Càlcul - 431,Sense grup de matricula
10/04/2025,15:00,10/04/2025,17:00,2,Q1/1003,10062 Enginyeria Informàtica,103807 Organització i Gestió d'Empreses - 45,84
10/04/2025,15:00,10/04/2025,17:00, ,Q3/0003,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 45,67
10/04/2025,15:00,10/04/2025,17:00,2,Q2/0019,10062 Enginyeria Informàtica,102784 Visió per Computador - 444,Sense grup de matricula
10/04/2025,17:00,10/04/2025,18:00,1,Q1/1003,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 451,42
10/04/2025,17:00,10/04/2025,18:00,1,Q3/0009,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 471,36
10/04/2025,17:00,10/04/2025,19:00,2,Q4/1013,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 451,32
10/04/2025,18:00,10/04/2025,19:00,1,Q1/1003,10062 Enginyeria Informàtica,103802 Càlcul - 451,Sense grup de matricula
10/04/2025,18:00,10/04/2025,20:00, ,Q2/1009,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 511,40
10/04/2025,19:00,10/04/2025,21:00,2,Q3/0007,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 421,Sense grup de matricula
10/04/2025,19:00,10/04/2025,21:00,2,Q5/2003,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 422,Sense grup de matricula
11/04/2025,08:30,11/04/2025,09:30,1,Q4/1009,10062 Enginyeria Informàtica,103802 Càlcul - 431,Sense grup de matricula
11/04/2025,08:30,11/04/2025,09:30, ,Q5/2009,10062 Enginyeria Informàtica,102751 Infraestructura i Tecnologia de Xarxes - 453,Sense grup de matricula
11/04/2025,08:30,11/04/2025,09:30, ,Q3/0009,10062 Enginyeria Informàtica,102746 Xarxes - 411,Sense grup de matricula
11/04/2025,08:30,11/04/2025,09:30, ,Q5/2008,10062 Enginyeria Informàtica,102749 Tecnologies Avançades d'Internet - 455,Sense grup de matricula
11/04/2025,08:30,11/04/2025,09:30,1,Q3/0013,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 412,Sense grup de matricula
11/04/2025,08:30,11/04/2025,10:30,2,Q4/1013,10062 Enginyeria Informàtica,102754 Sistemes Multimèdia - 440,83
11/04/2025,08:30,11/04/2025,10:30, ,Q1/1007,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 43,85
11/04/2025,08:30,11/04/2025,10:30, ,Q2/1003,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 411,39
11/04/2025,08:30,11/04/2025,10:30,2,Q1/1003,10062 Enginyeria Informàtica,102789 Gestió del Desenvolupament de Software - 420,79
11/04/2025,09:30,11/04/2025,10:30,1,Q4/1009,10062 Enginyeria Informàtica,103802 Càlcul - 432,Sense grup de matricula
11/04/2025,09:30,11/04/2025,10:30, ,Q4/1005,10062 Enginyeria Informàtica,102749 Tecnologies Avançades d'Internet - 451,Sense grup de matricula
11/04/2025,09:30,11/04/2025,10:30, ,Q3/0013,10062 Enginyeria Informàtica,102746 Xarxes - 412,Sense grup de matricula
11/04/2025,09:30,11/04/2025,10:30, ,Q3/0009,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 411,Sense grup de matricula
11/04/2025,09:30,11/04/2025,10:30, ,Q5/2009,10062 Enginyeria Informàtica,102751 Infraestructura i Tecnologia de Xarxes - 454,Sense grup de matricula
11/04/2025,09:30,11/04/2025,11:30,2,Q4/1003,10062 Enginyeria Informàtica,102792 Prototipatge de Sistemes Encastats - 430,44
11/04/2025,10:30,11/04/2025,11:30,1,Q4/1009,10062 Enginyeria Informàtica,103802 Càlcul - 411,Sense grup de matricula
11/04/2025,10:30,11/04/2025,11:30, ,Q3/0013,10062 Enginyeria Informàtica,102746 Xarxes - 432,Sense grup de matricula
11/04/2025,10:30,11/04/2025,11:30, ,Q4/1005,10062 Enginyeria Informàtica,102751 Infraestructura i Tecnologia de Xarxes - 452,Sense grup de matricula
11/04/2025,10:30,11/04/2025,11:30, ,Q3/0009,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 431,Sense grup de matricula
11/04/2025,10:30,11/04/2025,12:30, ,Q1/0007,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 431,41
11/04/2025,10:30,11/04/2025,12:30,2,Q1/0019,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 432,36
11/04/2025,10:30,11/04/2025,12:30,2,Q1/1007,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 41,63
11/04/2025,11:30,11/04/2025,12:30, ,Q4/1005,10062 Enginyeria Informàtica,102751 Infraestructura i Tecnologia de Xarxes - 451,Sense grup de matricula
11/04/2025,11:30,11/04/2025,12:30, ,Q3/0013,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 432,Sense grup de matricula
11/04/2025,11:30,11/04/2025,12:30,1,Q4/1009,10062 Enginyeria Informàtica,103802 Càlcul - 412,Sense grup de matricula
11/04/2025,11:30,11/04/2025,12:30,1,Q4/1003,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 452,Sense grup de matricula
11/04/2025,11:30,11/04/2025,12:30, ,Q3/0009,10062 Enginyeria Informàtica,102746 Xarxes - 431,Sense grup de matricula
11/04/2025,11:30,11/04/2025,13:30,2,Q5/2006,10062 Enginyeria Informàtica,102792 Prototipatge de Sistemes Encastats - 431,Sense grup de matricula
11/04/2025,12:30,11/04/2025,13:30,1,Q4/1003,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 451,Sense grup de matricula
11/04/2025,12:30,11/04/2025,13:30, ,Q3/0013,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 413,Sense grup de matricula
11/04/2025,12:30,11/04/2025,13:30, ,Q1/0019,10062 Enginyeria Informàtica,102750 Sistemes i Tecnologies Web - 452,Sense grup de matricula
11/04/2025,12:30,11/04/2025,14:30,2,Q5/2009,10062 Enginyeria Informàtica,102746 Xarxes - 424,Sense grup de matricula
11/04/2025,12:30,11/04/2025,14:30, ,Q1/0007,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 412,40
11/04/2025,12:30,11/04/2025,14:30,2,Q2/0007,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 422,Sense grup de matricula
11/04/2025,13:30,11/04/2025,14:30,1,Q2/1009,10062 Enginyeria Informàtica,102749 Tecnologies Avançades d'Internet - 452,Sense grup de matricula
11/04/2025,13:30,11/04/2025,14:30, ,Q1/0019,10062 Enginyeria Informàtica,102750 Sistemes i Tecnologies Web - 451,Sense grup de matricula
11/04/2025,14:30,11/04/2025,16:30,2,Q5/2006,10062 Enginyeria Informàtica,102792 Prototipatge de Sistemes Encastats - 432,Sense grup de matricula
11/04/2025,15:00,11/04/2025,17:00,2,Q3/0003,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 45,81
11/04/2025,15:00,11/04/2025,17:00, ,Q1/0019,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 452,35
11/04/2025,15:00,11/04/2025,17:00, ,Q1/0007,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 451,40
11/04/2025,16:00,11/04/2025,17:00,1,Q3/0009,10062 Enginyeria Informàtica,103802 Càlcul - 451,Sense grup de matricula
11/04/2025,17:00,11/04/2025,18:00, ,Q4/0003,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 452,Sense grup de matricula
11/04/2025,17:00,11/04/2025,18:00, ,Q3/0003,10062 Enginyeria Informàtica,102746 Xarxes - 451,Sense grup de matricula
11/04/2025,17:00,11/04/2025,18:00,1,Q3/0009,10062 Enginyeria Informàtica,103802 Càlcul - 452,Sense grup de matricula
11/04/2025,17:00,11/04/2025,19:00,2,Q1/0007,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 471,40
11/04/2025,17:00,11/04/2025,19:00, ,Q1/0019,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 472,37
11/04/2025,18:00,11/04/2025,19:00,1,Q3/0003,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 451,Sense grup de matricula
11/04/2025,18:00,11/04/2025,19:00, ,Q4/0003,10062 Enginyeria Informàtica,102746 Xarxes - 452,Sense grup de matricula
14/04/2025,08:30,14/04/2025,09:30,1,Q4/1009,10062 Enginyeria Informàtica,102745 Legislació - 415,78
14/04/2025,08:30,14/04/2025,09:30,1,Q2/1013,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 410,91
14/04/2025,09:30,14/04/2025,10:30, ,Q2/1013,10062 Enginyeria Informàtica,102745 Legislació - 410,70
14/04/2025,09:30,14/04/2025,10:30, ,Q4/1009,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 415,73
14/04/2025,10:30,14/04/2025,12:30, ,Q1/0019,10062 Enginyeria Informàtica,102782 Compiladors - 440,38
14/04/2025,11:30,14/04/2025,13:30, ,Q3/0003,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 450,100
14/04/2025,12:30,14/04/2025,14:30,2,Q1/0019,10062 Enginyeria Informàtica,102782 Compiladors - 441,37
14/04/2025,12:30,14/04/2025,14:30, ,Q2/1003,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 432,39
14/04/2025,15:00,14/04/2025,16:00,1,Q4/0003,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 417,61
14/04/2025,15:00,14/04/2025,17:00,2,Q1/1003,10062 Enginyeria Informàtica,103802 Càlcul - 45,45
14/04/2025,15:00,14/04/2025,17:00,2,Q2/1003,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 451,32
14/04/2025,16:00,14/04/2025,17:00, ,Q4/0003,10062 Enginyeria Informàtica,102745 Legislació - 417,56
14/04/2025,17:00,14/04/2025,18:00,1,Q4/0003,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 471,Sense grup de matricula
14/04/2025,17:00,14/04/2025,18:00,1,Q3/0009,10062 Enginyeria Informàtica,103807 Organització i Gestió d'Empreses - 452,Sense grup de matricula
14/04/2025,17:00,14/04/2025,18:00,1,Q1/1003,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 451,Sense grup de matricula
14/04/2025,17:00,14/04/2025,19:00, ,Q2/1009,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 511,40
14/04/2025,18:00,14/04/2025,19:00,1,Q1/1003,10062 Enginyeria Informàtica,103807 Organització i Gestió d'Empreses - 451,Sense grup de matricula
